date,observation_datetime_utc,scene_index,cloud_cover,scene_covers_roi,scene_coverage_ratio,export_requested,export_eligible,export_reason,exported,lst_drive_folder,indices_drive_folder,lst_export_description,indices_export_description,lst_total_pixels,lst_valid_pixels,lst_valid_pixel_ratio,lst_mean_temp_c,lst_min_temp_c,lst_max_temp_c,lst_std_temp_c,indices_valid_pixel_ratio,ndvi_mean,ndvi_min,ndvi_max,ndvi_std,ndbi_mean,ndbi_min,ndbi_max,ndbi_std,ndwi_mean,ndwi_min,ndwi_max,ndwi_std
2024-10-22,2024-10-22T03:17:42,LC08_126046_20241022,33.68,False,0.053359776951536604,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,199707.0,98484.0,49.31424536946627,30.271300520465232,24.00104415640783,40.98072371699385,1.6550452209682835,41.510813341545365,0.4422924268485786,-0.8382314694408349,0.9906154123804366,0.22143502546463023,-0.20386292585175989,-0.7424922817850126,0.8823306848278489,0.13919862310451966,-0.3985940036949366,-0.9935148280753899,0.9487601944146973,0.20707001202884745
2024-10-29,2024-10-29T03:23:23,LC08_127045_20241029,88.32,False,0.9314829735418758,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3472443.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-11-07,2024-11-07T03:17:15,LC08_126045_20241107,0.3,False,0.007336226969605484,False,False,scene_does_not_cover_roi,False,,,,,27526.0,26828.0,97.46421565065756,28.244755773430494,23.93423609199914,33.96311155133952,1.5303872281819149,97.46421565065756,0.48991106804102963,-0.2529485109253315,0.8639410623869213,0.21008324368175998,-0.18643646928391122,-0.6599598320248315,0.26551467352672387,0.14761255322214106,-0.4525569669454488,-0.7501495245728887,0.36368542925292047,0.20958560616787433
2024-11-07,2024-11-07T03:17:39,LC08_126046_20241107,5.03,False,0.03272667144926719,False,False,scene_does_not_cover_roi,False,,,,,122549.0,119664.0,97.64583962333434,27.72522810626212,23.187900436247332,33.9382964212935,1.3548854169290288,97.64583962333434,0.4359920636211581,-0.2995337538690594,0.8447681052419626,0.19751176985542174,-0.18448698054844512,-0.8291720723344543,0.3346437452386769,0.1501491678095796,-0.4053056766592974,-0.754063919532771,0.38917266002699163,0.19259517401405774
2024-11-14,2024-11-14T03:23:23,LC08_127045_20241114,34.7,False,0.9296684507018025,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,3465686.0,983695.0,28.38384666123821,28.021269264992704,20.496001306878156,41.09982580066128,1.2823190464829701,23.55198941854513,0.4277901486289744,-0.9301300881242143,0.9997332147621167,0.1732995491880755,-0.18641950306814895,-0.8313085583384902,0.9305431878895812,0.14990305875378804,-0.3583788128541996,-0.999942911512845,0.9736815050889277,0.15883252320683547
2024-11-14,2024-11-14T03:23:47,LC08_127046_20241114,9.88,False,0.5364662406781937,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,2000731.0,765957.0,38.28385725017506,28.049193938255293,20.83339202696152,34.7822142543958,1.2464165078656064,31.461200931059697,0.4323030355448063,-0.7896625987078256,0.9996335654085748,0.17840034560179494,-0.20877907044551483,-0.8400123168961421,0.8826004207152163,0.15824779460394164,-0.36191208590675134,-0.9977179237466752,0.9481415929203542,0.168074005174036
2024-11-23,2024-11-23T03:17:23,LC08_126045_20241123,47.51,False,0.016301824209938746,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,61031.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-11-23,2024-11-23T03:17:47,LC08_126046_20241123,88.69,False,0.06244318356051075,False,False,scene_does_not_cover_roi|lst_valid_ratio_below_threshold|indices_valid_ratio_below_threshold,False,,,,,233603.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,
2024-11-30,2024-11-30T03:23:36,LC08_127045_20241130,0.02,False,0.9403195388827233,False,False,scene_does_not_cover_roi,False,,,,,3505329.0,3501942.0,99.90337568884404,24.993133393965056,13.496418647434723,63.265912751751785,2.0354941245650267,99.90953773525966,0.4352357967060212,-0.858051556745898,0.951938150206641,0.2398511015416732,-0.171804101335659,-0.9937547108861847,0.9636550660037715,0.16912392748149294,-0.4187798986022518,-0.8404971865289327,0.992300987797792,0.22301826131594402
2024-11-30,2024-11-30T03:24:00,LC08_127046_20241130,0.02,False,0.5120331177637762,False,False,scene_does_not_cover_roi,False,,,,,1909594.0,1903244.0,99.66746858232692,24.630815451736684,13.534500641176294,45.28854162391269,1.9519318671598076,99.67883225439543,0.45654550024444746,-0.6317336756241977,0.9320375394742694,0.22788285652005083,-0.19436081001981467,-0.9747868001483131,0.4256288874140291,0.16925376858465563,-0.43295348685102314,-0.8553671575218917,0.8458107354655588,0.21073513904201824
