lon,lat,BUILD_COV_0,BUILD_DEN_0,WATER_COV_0,ROAD_DEN_0
105.85690594982044,21.09900361741111,0.0,1.0,0.0,20.0
105.85719476736519,21.099002157849746,0.0,0.0,0.0,0.0
105.8574835848852,21.099000697796654,0.0,0.0,0.0,0.0
105.8577724023805,21.09899923725184,0.0,0.0,0.0,0.0
105.85806121985107,21.098997776215295,0.0,0.0,0.11111111,0.0
105.85835003729689,21.098996314687025,0.0,0.0,0.0,0.0
105.85863885471797,21.098994852667033,0.0,0.0,0.0,0.0
105.85892767211428,21.09899339015532,0.0,0.0,0.0,0.0
105.85921648948582,21.09899192715188,0.0,0.0,0.11111111,0.0
105.8595053068326,21.098990463656712,0.0,0.0,0.0,0.0
105.85979412415459,21.09898899966982,0.0,0.0,0.22222222,0.0
105.86008294145178,21.09898753519121,0.0,0.0,0.0,10.0
105.86037175872418,21.098986070220874,0.0,0.0,0.22222222,20.0
105.86066057597176,21.098984604758808,0.0,0.0,0.0,30.0
105.86094939319453,21.09898313880503,0.0,0.0,0.11111111,0.0
105.86123821039249,21.09898167235952,0.0,0.0,0.11111111,0.0
105.8615270275656,21.098980205422293,0.0,0.0,0.0,10.0
105.86181584471387,21.09897873799334,0.0,0.0,0.11111111,0.0
105.8621046618373,21.098977270072663,0.0,0.0,0.0,60.0
105.86239347893586,21.098975801660263,0.0,0.0,0.0,90.0
105.86268229600954,21.09897433275614,0.0,0.0,0.0,90.0
105.86297111305838,21.0989728633603,0.11111111,1.0,0.22222222,60.0
105.86325993008231,21.09897139347273,0.0,1.0,0.0,0.0
105.86354874708135,21.09896992309345,0.11111111,1.0,0.11111111,0.0
105.8638375640555,21.09896845222244,0.0,0.0,0.11111111,0.0
105.86412638100474,21.098966980859707,0.0,0.0,0.11111111,0.0
105.86441519792906,21.098965509005257,0.0,0.0,0.11111111,0.0
105.86470401482846,21.098964036659087,0.0,0.0,0.22222222,0.0
105.86499283170292,21.098962563821193,0.0,0.0,0.33333334,10.0
105.86528164855245,21.098961090491574,0.0,0.0,0.22222222,0.0
105.86557046537702,21.09895961667025,0.0,0.0,0.11111111,0.0
105.86585928217663,21.09895814235719,0.0,0.0,0.11111111,0.0
105.86614809895129,21.098956667552415,0.0,1.0,0.0,30.0
105.86643691570094,21.09895519225592,0.0,0.0,0.0,60.0
105.86672573242565,21.098953716467708,0.0,0.0,0.0,20.0
105.86701454912534,21.09895224018777,0.0,0.0,0.0,0.0
105.86730336580004,21.09895076341612,0.0,0.0,0.0,0.0
105.78354409405901,21.09908738017138,0.0,0.0,0.0,0.0
105.78383291708818,21.099086045532566,0.0,0.0,0.0,0.0
105.78412174009478,21.09908471040199,0.0,0.0,0.0,20.0
105.78441056307875,21.099083374779656,0.0,0.0,0.0,40.0
105.7846993860401,21.099082038665554,0.0,0.0,0.22222222,50.0
105.78498820897885,21.0990807020597,0.11111111,1.0,0.0,0.0
105.78527703189494,21.09907936496208,0.33333334,0.0,0.0,0.0
